,Collection_Name,Category_Art,Category_Collectibles,Category_Domain Names,Category_Music,Category_Photography,Category_Sports,Category_Trading Cards,Category_Utility,Category_Virtual Worlds,Collections_Links,Items,Owners,Floor_Price,Twitter_Links
14084,Louvre Bored Ape Yacht Club,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/louvre-bored-ape-yacht-club-nft,60,25,0.017,https://www.twitter.com/LouvreBAYC
14086,Love 3d cards,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/love-3d-cards,2,1,0.003,https://twitter.com/kamalka09976054
14089,Love Lemurs + Robots,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/love-lemurs-robots,300,6,0.003,https://twitter.com/LoveLemurRobots
14090,Love Sports,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/dewakan-s-respected-person,2,1,0.2,https://www.twitter.com/Kanshichi_Dewa
14098,Love the weekday,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/love-the-weekday,6,4,0.02,https://www.twitter.com/karhedail
14099,Love ya!,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/youaremylover,21,12,0.05,https://twitter.com/ornrcn16
14106,Lovely Vino's,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lovelyvinos,215,47,0.01,https://twitter.com/LovelyVinoNFT
14110,Lovers Beach,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/loversbeach,11,11,0.08,https://twitter.com/Hunter_Weiss
14113,Low Cloud,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/lowcloud,20,6,0.2,https://twitter.com/JulianLallo
14115,Low Effort Kongz,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/loweffortkongz,100,2,0.01,https://www.twitter.com/LowEffortKongz
14116,Low Effort Snails,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/low-effort-snails,31,6,0.01,https://www.twitter.com/Syth_
14117,Low Effort Toadz,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/low-effort-toadz,86,33,0.01,https://twitter.com/lowefforttoadz
14119,Low Poly Car Lab,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lowpolycarlab,11,4,0.09,https://www.twitter.com/LowPolyCarLab
14124,Lowered Lifestyle,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/loweredlifestyle,10,1,0.1,https://twitter.com/gkauljr21
14125,Lowpoly art / World Chess Championship Match 2021,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/lowpoly-art-world-chess-championship-match-2021,5,1,0.014,https://www.twitter.com/clunderxmachina
14129,LucaTheAstronaut,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lta,71,182,0.175,https://www.twitter.com/lucatheastrona1
14131,Lucas Domain Name,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/lucas-domain-name,8,1,5,https://twitter.com/MatrimonyCoin
14133,Lucha Libre Knockout,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/lucha-libre-knockout,10000,3100,0.02,https://www.twitter.com/LuchaLibreKO
14136,Luchadores.io,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/luchadores-io,10000,2000,0.089,https://twitter.com/LuchadoresNFT
14138,Lucid Creationz Ltd - eGGz,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/lucidcreationzltdeggz,1,10,0.02,https://twitter.com/Lucidfo20
14139,Lucid Dreams NFT,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lucid--dreams,39,338,0.003,https://twitter.com/merwyx
14140,Lucid Fractal Collection,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lucid-fractal-collection,16,8,0.5,https://twitter.com/Yuki_Doggo
14141,Lucid Skulls,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/lucidskulls,55,3,0.004,https://twitter.com/YoungBroc
14142,Lucifer's Muse,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lucifermuse,2,2,0.03,https://www.twitter.com/lcfrkd_ph
14148,Lucky Balls,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/lucky-balls,704,275, 0.001,https://www.twitter.com/balls_lucky
14150,Lucky Binary NFT Number,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lucky-binary-nft-number,1.0M,7,0.01,https://www.twitter.com/iDaniel2000
14151,Lucky Black Cats,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/lucky-black-cats,10,2,0.021,https://www.twitter.com/yikun_a
14152,Lucky Buddha Lucky Club,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/theluckybuddhaluckyclub,6200,2900,0.003,https://www.twitter.com/luckybuddhas
14153,Lucky Buddys,1,1,0,0,0,0,0,0,0,https://opensea.io/collection/lucky-buddys,8,7,3.99,https://www.twitter.com/lvckybvddy
14154,Lucky Butterfly Collection,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/lucky-butterfly-collection,4,2,0.005,https://twitter.com/Luckycharm_NFT
14155,Lucky Cats,1,1,0,0,0,0,0,0,0,https://opensea.io/collection/luckycat,999,310,0.063,https://twitter.com/RoskoFriends/status/1370742431956750338
14159,Lucky Elephant Club,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/lucky-elephant-club,1100,617,0.02,https://www.twitter.com/LUCKYELEPHANTS
14161,Lucky Hamster Syndicate,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/lucky-hamster-syndicate,81,58,0.03,https://twitter.com/LuckyHamsterSyn
14163,Lucky Kazinoo,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/lucky-kazinoo,11,1,0.1,https://twitter.com/romy79720644
14164,Lucky Kitties House,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/luckykittieshouse,1700,10,0.002,https://www.twitter.com/luckykitiehouse
14166,Lucky Llamas NFT,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/luckyllamasnft,577,217,0.019,https://www.twitter.com/luckyllamasNFT
14167,Lucky Maneki,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/luckymaneki,14200,3100,0.02,https://www.twitter.com/LuckyManekiNFT
14169,Lucky Phantom Bunch,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/theluckyphantombunch,174,90,0.25,https://twitter.com/ZueqsavAnton
14173,Lucky Santa,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/luckysanta,2,3,3000,https://twitter.com/LuckySanta_NFT
14174,Lucky Sloths NFT,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/lucky-sloths-nft,2700,1300,0.015,https://twitter.com/nft_luckysloths
14175,Lucky Spirit Cards,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/supiritto,11,35,0.04,https://www.twitter.com/ilyakazakov
14179,Lucky Zeros | Purebase,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lucky-zeros-purebase,3300,1500,0.26,https://twitter.com/luckyzeros
14184,LuckyCryptoCats,1,1,0,0,0,0,0,0,0,https://opensea.io/collection/luckycryptocats,149,77,0.15,https://twitter.com/LuckyCryptoCats
14185,LuckyDay NFT,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/lucky-day-nft,5,20,0.01,https://www.twitter.com/luckydaynft
14189,LuckyZeros,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/luckyzeros-1,15,2,0.075,https://www.twitter.com/luckyzeros
14192,Ludo Labs Genesis Collection,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/ludo-labs-genesis-collection,939,271,0.09,https://www.twitter.com/ludo_labs
14195,Luigi's Benedictions,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/benedictions,14,34,0.007,https://twitter.com/LuigiTheTweak
14196,Luis Dalvan - Ghost village,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/ghostvillage,12,6,1,https://twitter.com/LuisDalvan
14198,Luis Figo Golden Generation Football,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/luis-figo-golden-generation-football,1,1,0.1,https://twitter.com/akramhassan000
14201,LuliBoGa,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/luliboga,4,8,0.05,https://www.twitter.com/iamchiriboga
14202,Lulupunk,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lulupunk,217,94,0.075,https://www.twitter.com/lulupunks
14204,Luminoza,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/luminoza,6,4,0.33,https://www.twitter.com/NOkeit
14205,Luminuids,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/luminuids,8,5,0.05,https://twitter.com/ayushmaanism
14206,Lumps Rapture,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lump-rapture,790,223,0.175,https://twitter.com/lumps_uk
14207,Lumps World,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/lumpsworld,500,283,0.76,https://twitter.com/lumps_uk
14208,Lumpy Birds House,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/lumpybirds,1100,12,0.003,https://twitter.com/TheArchillo
14214,Lunar Moon Plots,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/wrapped-lunar,229,170,2.85,http://twitter.com/lunar_token
14215,LunarModule,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lunarmodule,9,2,0.09,https://www.twitter.com/sheynetuffery
14216,Lunargistics Corp Space NFTs Mainnet,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/lunargistics,1,6,0.25,https://www.twitter.com/lunargistics
14217,Lunargistics Corp on Polygon,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/lunargisticspoly,1,2,Infinity,https://www.twitter.com/lunargistics
14219,"Lundi, the Atlantic puffin",0,0,0,0,1,0,0,0,0,https://opensea.io/collection/lundipuffin,10,4,0.3,https://twitter.com/explographe
14223,Lusky Dollar Art,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/luskydollarart,317,12,0.049,https://twitter.com/LuscombeLusky
14226,Lux Audio,0,0,0,1,0,0,0,0,0,https://opensea.io/collection/lux-audio,5,33,0.9,https://www.twitter.com/LuxExpession
14227,Lux Cards,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/lux-cards,55,403,0.04,https://www.twitter.com/LuxExpression
14228,Lux Portals - Polygon,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/luxportals-polygon,5,59,0.185,https://www.twitter.com/luxexpression
14229,Luxeto Punk Sneaker,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/luxeto-punk-sneaker,80,52,0.49,https://twitter.com/luxeto_nft
14239,Lwazi.io Emoji Collection,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/lwazi-io-emoji-collection,7,1,0.003,https://twitter.com/lwaziio
14240,Lxndscxpxs,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/lxndscxapes,8,1,0.04,https://twitter.com/EST_1997_LDN
14241,"Lynx Art Collection - Artwork from Bitcoin, Ethereum, Crytpo, Space, and Science",1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lynx-art-collection,83,8,0.12,https://twitter.com/LynxCollection
14243,Lysergic Labs Acidheadz,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lysergiclabsacidheadz,2700,757,0.008,https://www.twitter.com/shroomzNFT
14244,Lysergic Labs Shroomz,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/lysergiclabsshroomz,8600,3100,0.008,https://www.twitter.com/shroomzNFT
14249,MAIKO bird,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/maikobird,16,5,0.002,https://twitter.com/bird_riri
14251,MAKC M1,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/lkjhjhk,179,1,0.139,https://www.twitter.com/lkjhjhk
14252,MAKC-M1,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/makc-m1,3000,1800,0.185,https://twitter.com/MAKCofficial
14255,MAKE A WISH!,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/makeawish777,178,7,0.07,https://www.twitter.com/szmakeawish777
14260,MAMBA COLLECTION,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/the-mamba-collection,7,2,0.015,https://twitter.com/Aneiro141
14261,MAN NEEDS STAGE,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/man-needs-stage,95,352, 0.001,https://twitter.com/Man_Needs_Stage
14267,MANY FACE TA$H.,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/manyfacetash,30,24,3,https://www.twitter.com/callmelatasha
14268,MAO collection,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/mao-collection-1,118,1,0.03,https://twitter.com/CroutMichou
14273,MARIO - SUPER MARIO,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/mario-super-mario-1,13,18,0.09,https://www.twitter.com/DarkNinja47
14276,MASAI anxious girl,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/anxiousgirl,14,10,0.01,https://twitter.com/nft_masai
14281,MAT Collection - Premium trading cards from Paul Mat,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/mat-collection,121,515, 0.001,https://twitter.com/NFT_MAT
14287,MAUER NFT,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mauer-nft,4100,659,0.154,https://twitter.com/MauerNft
14295,MBF-Lifestyle,0,0,0,0,0,0,0,0,1,https://opensea.io/collection/mbf-lifestyle,8,1,0.55,https://www.twitter.com/malebeautyforum
14300,MCPunks Collectables,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/mcpunks-collectables,94,12,0.02,https://www.twitter.com/McPunks
14302,MDAO Founders,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/mdao-founders,200,173,5,https://www.twitter.com/MeebitsDAO
14303,MDV Official,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/mdv-official,892,464,0.1,https://www.twitter.com/mdvault
14305,MEDICALHUB,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/medicalhub,1,1,8.801,https://www.twitter.com/ninaBkk
14307,MEGA CITY CRYONICS LAB,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mccl,292,256,0.02,https://www.twitter.com/nrtabtaq
14309,MEGATRIBE_Origins,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/megatribe-origins,12,1,0.1,https://www.twitter.com/freaksfm
14310,MEGATRON IDROID,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/megatron-idroid,598,179,0.01,https://twitter.com/babajikumaresan
14311,MEKAPUNKS,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mekapunks,75,31,0.02,https://www.twitter.com/AnalogiArt
14312,MELANCHOLIC AIR,0,0,0,1,0,0,0,0,0,https://opensea.io/collection/melancholicair,10,2,0.003,https://twitter.com/GvzBcn
14319,MEMEntose,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/mementose,2,1,0.055,https://www.twitter.com/cryptocounts
14320,MEMORY EMOTION,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/memory-emotion,25,15,0.45,https://twitter.com/IsraelRiqueros
14321,MENTAL PORN,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/mentalporn,3,1,0.18,https://www.twitter.com/AlexNov57731685
14330,META CATS V1,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/meta-cats-v1,10000,1500,0.05,https://twitter.com/MetaCats_club
14334,META by John Monkman,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/meta-by-john-monkman,49,9,0.065,https://www.twitter.com/johnmonkman
14337,METABILLIONAIRE,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/metabillionaire,7800,5200,0.3,https://twitter.com/metab_nft
14342,METAPUNKZ_,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/metapunkz-1,399,41,0.03,https://twitter.com/METAPUNKZ
14344,"METARAZIONALITA' JAZZ HOUSE MUSIQUE DANS - A, B, C, D, E, F",0,0,0,1,0,0,0,0,0,https://opensea.io/collection/metarazionalita-house,6,1,50,https://www.twitter.com/giosuemarongiu
14345,METASENS - ANCIENT SPIRIT,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/metasens-ancientspirit,3000,464,0.1,https://www.twitter.com/METASENS
14350,METAVERSE MONKEY,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/metaversemonkey,42,5,0.001,https://www.twitter.com/THECRYPTOSOCCER
14353,METAVMASK,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/metavmask,231,139,0.001,https://www.twitter.com/_METAVMASK
14356,META_GOATS,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/space-goats,357,213,0.092,https://twitter.com/meta_goats
14357,METROPOLIS 2021,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/metropolis-2021,8,5,0.2,https://twitter.com/CrisMagsino2021
14361,MGDGC - 5.56mm,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/mgdgc-5-56,1,6,5.56,https://twitter.com/MachineGunDonky
14362,MGDGC - Membership,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/mgdgc-member-application-001,3,7,10,https://twitter.com/MachineGunDonky
14363,MGM world,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/mgm-world,16,9, 0.001,https://twitter.com/MGMok44
14364,MGSP DRAWS COLLECTION | CYPHER CRYPTO TRADING CARDS |,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/cypher-crypto-trading-cards,2,1,0.06,https://www.twitter.com/cyphercryptotc
14372,MILOVERSE,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/miloverse,88,56,0.025,https://twitter.com/THEMILOVERSE
14373,MIMIMATES,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mimimates,90,164,0.007,https://twitter.com/otograf_jp
14374,MINDDS,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mindds,305,345,0.19,https://twitter.com/Mindds
14375,MINDDS COLLAB LAND,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mindds-collab-land,19,568,0.059,https://www.twitter.com/minddsnft
14377,MINI DOODLES,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mini-doodles,7,15,0.002,https://www.twitter.com/DoodlebugWorld
14378,MINI-HUG,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/minihug,31,4,0.015,https://twitter.com/anemone_kisumi
14379,MINIMAL MOMENTS,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/minimalmoments,20,7,0.1,https://twitter.com/himanshuphotos
14380,MINIMALIZ,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/minimaliz,981,496,0.01,https://www.twitter.com/minimaliznft
14381,MINOR HEROES,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/minorheroes,38,194,0.029,https://twitter.com/MINORHEROES
14382,MINT-Collection,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mint-collection-1,119,916, 0.001,https://twitter.com/step_up_mint
14387,MISSINGPUNKS,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/missingpunks,250,75,0.099,https://www.twitter.com/codeboydev
14388,MIX TAPE BOY TRADING CARDS,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/mixtapeboy,11,8,0.01,https://www.twitter.com/kupeh_rod
14398,MLB / NBA EXCLUSIVE CARDS NOW ON NFT,0,0,0,0,0,0,1,0,0,https://opensea.io/collection/baseball2021,15,2,0.005,https://twitter.com/closeoutssports
14400,MLB CUBA TOPPS,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/mlb-cuba-topps,4,1,0.004,https://www.twitter.com/mlb_cuba
14401,MLB Champions,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/mlb-champions,249100,2500, 0.001,https://www.twitter.com/mlbchampions
14402,MLB Collection 04-04,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/mlb-collection-04-04,5,1,0.006,https://twitter.com/Willonuts
14422,MO BUCKETS,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/mo-buckets,6,1,0.15,https://www.twitter.com/BUCKETS330
14425,MODELS_3D,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/models-3d-1,4,1,0.06,https://www.twitter.com/titunft
14426,MOE ANTHRO,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/moe-anthro,33,18,0.008,https://twitter.com/ewokakuyochi
14431,MONDRIAN GENERATOR,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mondriangenerator,42,8,0.014,https://twitter.com/mondriangnrator
14435,"MONKEYBALL, THE TREE SERIES",0,0,0,0,0,1,0,0,0,https://opensea.io/collection/monkeyball-the-tree-series-nft,21,12,0.005,https://www.twitter.com/cardcepts
14440,MONSTER EGGS | CryptinityLab,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/monster-eggs-by-cryptinitylab,462,303, 0.001,https://twitter.com/monstereggs_nft
14441,MONSTER MOB,0,0,0,0,0,0,0,1,0,https://opensea.io/collection/monstermob,7800,1700, 0.001,https://www.twitter.com/monstermobnft
14442,MONSTER STORE,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/monsterstore,102,24,0.005,https://www.twitter.com/LunabearNFT
14444,MONTREAL.AI,1,1,0,0,0,0,0,0,0,https://opensea.io/collection/montrealai,556,213,0.09,https://twitter.com/Montreal_AI
14445,MOOGIE,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/moogie,100,69,0.025,https://twitter.com/nft_soyumn
14448,MOONB1T,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/moonb1t,27,11,0.01,https://twitter.com/MOONB1T_nft
14449,MOONFLARESERIES,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/moonflareseries,75,32,0.03,https://www.twitter.com/Nihcnuehc
14455,MOTORBIKE RACER,0,0,0,0,0,1,0,0,0,https://opensea.io/collection/freemanrider,26,1,0.015,https://www.twitter.com/freemanrider5
14467,MRAMMOU : Akan Gold Weights,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/mrammou-akan-gold-weights,67,37,0.75,https://twitter.com/grelysian
14477,MSTRS.,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/mstrs,13,3,0.05,https://www.twitter.com/alloart3
14484,MUDMASKY NFT,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mudmasky,101,3,0.015,https://www.twitter.com/mudmasky
14485,MUGSY,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/mugsy,1100,112,0.002,https://twitter.com/NftMugsy
14487,MULTIVERSE META ELEMENTS,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/multiversemeta,15,8,0.05,https://twitter.com/jzee_nft
14488,MUMBOT WORLD,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mumbotworld,15,97,0.9,https://twitter.com/mumbot
14490,MURK FLUID,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/murk-fluid,41,5,0.01,https://www.twitter.com/MFloodicus
14492,MUSHROHMS,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mushrohms,1500,1100,0.8,https://www.twitter.com/mushrohms
14493,MUSHROHMS: Descendants,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mushrohms-descendants,3000,1900,0.11,https://www.twitter.com/mushrohms
14496,MUTAGANG,0,1,0,0,0,0,0,0,0,https://opensea.io/collection/mutagang,153,23,0.01,https://www.twitter.com/mutagang
14499,MUTANT IDOLS,0,0,0,1,0,0,0,0,0,https://opensea.io/collection/mutant-idols,3,1,0.07,https://www.twitter.com/https://twitter.com/lehasej
14500,MUTANTPUNK,1,0,0,0,0,0,0,0,0,https://opensea.io/collection/mutantpunk-1,7400,1200, 0.001,https://twitter.com/THEMUTANTPUNK
14502,MUTED by Aaron Ferguson,0,0,0,0,1,0,0,0,0,https://opensea.io/collection/aaronferguson-muted,16,11,0.99,https://twitter.com/aaronrferguson
